tag_id,tag_key,zh_name,en_name,category,parent_tag_key,level,aliases_zh,aliases_en,use_for_exact_filter,use_for_fulltext,use_for_semantic,use_for_weighting,default_usage_class,default_active_input_allowed,default_reference_role,risk_level,description_zh,description_en,examples,do_not_use_for,source_basis,status
TAG_EDITING_RHYTHM_0299,beat_sync,卡点,Beat Sync,editing_rhythm,timing_pattern,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,卡点剪辑节奏标签。,Beat Sync,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0300,stop_go,停走节奏,Stop-go Rhythm,editing_rhythm,timing_pattern,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,停走节奏剪辑节奏标签。,Stop-go Rhythm,,,FX_POST_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0301,emotion,情绪,Emotion,performance_emotion,performance_emotion,L2,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,情绪。,Emotion,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0302,facial_cue,面部线索,Facial Cue,performance_emotion,performance_emotion,L2,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,面部线索。,Facial Cue,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0303,body_cue,身体线索,Body Cue,performance_emotion,performance_emotion,L2,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,身体线索。,Body Cue,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0304,gaze,视线,Gaze,performance_emotion,performance_emotion,L2,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,视线。,Gaze,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0305,breath,呼吸,Breath,performance_emotion,performance_emotion,L2,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,呼吸。,Breath,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0306,fear,恐惧,Fear,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,恐惧情绪。,Fear,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0307,anger,愤怒,Anger,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,愤怒情绪。,Anger,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0308,hesitation,迟疑,Hesitation,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,迟疑情绪。,Hesitation,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0309,resolve,决绝,Resolve,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,决绝情绪。,Resolve,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0310,shock,震惊,Shock,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,震惊情绪。,Shock,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0311,cold_smile,冷笑,Cold Smile,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,冷笑情绪。,Cold Smile,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0312,alert,警觉,Alert,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,警觉情绪。,Alert,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0313,pain,疼痛,Pain,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,疼痛情绪。,Pain,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0314,relief,释然,Relief,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,释然情绪。,Relief,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0315,pressure_emotion,压迫感,Pressure,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,压迫感情绪。,Pressure,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0316,desperation,绝望,Desperation,performance_emotion,emotion,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,绝望情绪。,Desperation,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0317,eye_shift,眼神偏移,Eye Shift,performance_emotion,gaze,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,眼神偏移表演线索。,Eye Shift,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0318,breath_pause,呼吸停顿,Breath Pause,performance_emotion,breath,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,呼吸停顿表演线索。,Breath Pause,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0319,shoulder_tense,肩膀绷紧,Shoulder Tense,performance_emotion,body_cue,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,肩膀绷紧表演线索。,Shoulder Tense,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0320,hand_clench,握拳,Hand Clench,performance_emotion,body_cue,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,握拳表演线索。,Hand Clench,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0321,lip_tremble,嘴唇颤抖,Lip Tremble,performance_emotion,facial_cue,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,嘴唇颤抖表演线索。,Lip Tremble,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0322,slow_head_turn,慢转头,Slow Head Turn,performance_emotion,body_cue,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,慢转头表演线索。,Slow Head Turn,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0323,body_freeze,身体僵住,Body Freeze,performance_emotion,body_cue,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,身体僵住表演线索。,Body Freeze,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0324,step_back_performance,后退一步,Step Back,performance_emotion,body_cue,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,后退一步表演线索。,Step Back,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0325,look_down,低头,Look Down,performance_emotion,gaze,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,低头表演线索。,Look Down,,,TAG_SYSTEM_RESEARCH,candidate
TAG_PERFORMANCE_EMOTION_0326,look_up,抬眼,Look Up,performance_emotion,gaze,L3,,,TRUE,TRUE,TRUE,TRUE,performance_reference,false,performance_reference,none,抬眼表演线索。,Look Up,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0327,weather,天气,Weather,environment_feedback,environment_feedback,L2,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,天气。,Weather,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0328,surface_response,地面反馈,Surface Response,environment_feedback,environment_feedback,L2,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,地面反馈。,Surface Response,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0329,material_response,材质反馈,Material Response,environment_feedback,environment_feedback,L2,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,材质反馈。,Material Response,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0330,cloth_hair_response,衣发反馈,Cloth/Hair Response,environment_feedback,environment_feedback,L2,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,衣发反馈。,Cloth/Hair Response,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0331,rain,雨,Rain,environment_feedback,weather,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,雨环境反馈。,Rain,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0332,snow,雪,Snow,environment_feedback,weather,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,雪环境反馈。,Snow,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0333,wind,风,Wind,environment_feedback,weather,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,风环境反馈。,Wind,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0334,wet_floor,湿地面,Wet Floor,environment_feedback,surface_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,湿地面环境反馈。,Wet Floor,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0335,reflection,反光,Reflection,environment_feedback,surface_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,反光环境反馈。,Reflection,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0336,water_splash,水花,Water Splash,environment_feedback,surface_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,水花环境反馈。,Water Splash,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0337,rain_spray,雨水飞溅,Rain Spray,environment_feedback,surface_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,雨水飞溅环境反馈。,Rain Spray,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0338,dust,尘土,Dust,environment_feedback,material_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,尘土环境反馈。,Dust,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0339,smoke,烟雾,Smoke,environment_feedback,material_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,烟雾环境反馈。,Smoke,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0340,fire,火,Fire,environment_feedback,material_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,火环境反馈。,Fire,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0341,debris,碎屑,Debris,environment_feedback,material_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,碎屑环境反馈。,Debris,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0342,splinters,木屑,Splinters,environment_feedback,material_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,木屑环境反馈。,Splinters,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0343,cloth_flutter,衣摆飘动,Cloth Flutter,environment_feedback,cloth_hair_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,衣摆飘动环境反馈。,Cloth Flutter,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0344,hair_motion,头发运动,Hair Motion,environment_feedback,cloth_hair_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,头发运动环境反馈。,Hair Motion,,,TAG_SYSTEM_RESEARCH,candidate
TAG_ENVIRONMENT_FEEDBACK_0345,armor_feedback,护甲反馈,Armor Feedback,environment_feedback,material_response,L3,,,TRUE,TRUE,TRUE,TRUE,environment_reference,false,environment_reference,none,护甲反馈环境反馈。,Armor Feedback,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0346,realism_level,写实程度,Realism Level,style_lighting,style_lighting,L2,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,写实程度。,Realism Level,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0347,palette,色彩系统,Palette,style_lighting,style_lighting,L2,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,色彩系统。,Palette,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0348,lighting_pattern,打光方式,Lighting Pattern,style_lighting,style_lighting,L2,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,打光方式。,Lighting Pattern,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0349,medium_origin,媒介风格,Medium Origin,style_lighting,style_lighting,L2,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,媒介风格。,Medium Origin,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0350,realistic,写实,Realistic,style_lighting,realism_level,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,写实风格/光影标签。,Realistic,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0351,semi_realistic_3d,半写实3D,Semi-realistic 3D,style_lighting,realism_level,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,半写实3D风格/光影标签。,Semi-realistic 3D,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0352,anime_style,动漫风,Anime Style,style_lighting,medium_origin,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,动漫风风格/光影标签。,Anime Style,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0353,game_cinematic_style,游戏演出感,Game Cinematic Style,style_lighting,medium_origin,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,游戏演出感风格/光影标签。,Game Cinematic Style,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0354,noir,黑色电影感,Noir,style_lighting,medium_origin,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,黑色电影感风格/光影标签。,Noir,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0355,cel_shading,赛璐璐渲染,Cel Shading,style_lighting,medium_origin,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,赛璐璐渲染风格/光影标签。,Cel Shading,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0356,ink_wash,水墨,Ink Wash,style_lighting,medium_origin,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,水墨风格/光影标签。,Ink Wash,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0357,high_contrast,高反差,High Contrast,style_lighting,lighting_pattern,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,高反差风格/光影标签。,High Contrast,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0358,low_saturation,低饱和,Low Saturation,style_lighting,palette,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,低饱和风格/光影标签。,Low Saturation,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0359,cold_light,冷光,Cold Light,style_lighting,palette,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,冷光风格/光影标签。,Cold Light,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0360,warm_light,暖光,Warm Light,style_lighting,palette,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,暖光风格/光影标签。,Warm Light,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0361,cold_backlight,冷色逆光,Cold Backlight,style_lighting,lighting_pattern,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,冷色逆光风格/光影标签。,Cold Backlight,,,TAG_SYSTEM_RESEARCH,candidate
TAG_STYLE_LIGHTING_0362,rim_light,轮廓光,Rim Light,style_lighting,lighting_pattern,L3,,,TRUE,TRUE,TRUE,TRUE,style_reference,false,style_reference,none,轮廓光风格/光影标签。,Rim Light,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0363,impact_sound,冲击声音,Impact Sound,sound_rhythm,sound_rhythm,L2,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,冲击声音。,Impact Sound,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0364,movement_sound,运动声音,Movement Sound,sound_rhythm,sound_rhythm,L2,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,运动声音。,Movement Sound,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0365,rhythm_sync,节奏同步,Rhythm Sync,sound_rhythm,sound_rhythm,L2,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,节奏同步。,Rhythm Sync,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0366,ambience,环境声,Ambience,sound_rhythm,sound_rhythm,L2,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,环境声。,Ambience,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0367,impact_sting,冲击短音,Impact Sting,sound_rhythm,impact_sound,L3,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,冲击短音。,Impact Sting,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0368,metal_clash,金属碰撞,Metal Clash,sound_rhythm,impact_sound,L3,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,金属碰撞。,Metal Clash,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0369,whoosh,风切,Whoosh,sound_rhythm,movement_sound,L3,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,风切。,Whoosh,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0370,bass_drop,低频坠落,Bass Drop,sound_rhythm,impact_sound,L3,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,低频坠落。,Bass Drop,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0371,silence_before_hit,命中前静音,Silence Before Hit,sound_rhythm,rhythm_sync,L3,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,命中前静音。,Silence Before Hit,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0372,breath_cue,呼吸提示,Breath Cue,sound_rhythm,movement_sound,L3,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,呼吸提示。,Breath Cue,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0373,rain_ambience,雨声环境,Rain Ambience,sound_rhythm,ambience,L3,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,雨声环境。,Rain Ambience,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0374,cut_on_impact,命中点剪切,Cut on Impact,sound_rhythm,rhythm_sync,L3,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,命中点剪切。,Cut on Impact,,,TAG_SYSTEM_RESEARCH,candidate
TAG_SOUND_RHYTHM_0375,inhale_before_attack,出手前吸气,Inhale Before Attack,sound_rhythm,rhythm_sync,L3,,,TRUE,TRUE,TRUE,TRUE,sound_reference,false,sound_reference,none,出手前吸气。,Inhale Before Attack,,,TAG_SYSTEM_RESEARCH,candidate
TAG_RISK_0376,rights_risk,权利风险,Rights Risk,risk,risk,L2,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,权利风险。,Rights Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0377,identity_risk,身份/肖像风险,Identity Risk,risk,risk,L2,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,身份/肖像风险。,Identity Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0378,brand_ui_risk,品牌/UI风险,Brand/UI Risk,risk,risk,L2,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,品牌/UI风险。,Brand/UI Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0379,provenance_risk,来源风险,Provenance Risk,risk,risk,L2,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,来源风险。,Provenance Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0380,content_risk,内容风险,Content Risk,risk,risk,L2,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,内容风险。,Content Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0381,generation_risk,生成污染风险,Generation Risk,risk,risk,L2,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,生成污染风险。,Generation Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0382,copyright_risk,版权风险,Copyright Risk,risk,rights_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,版权风险，用于搜索过滤、降权或 active input 阻断。,Copyright Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0383,ip_risk,IP风险,IP Risk,risk,rights_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,IP风险，用于搜索过滤、降权或 active input 阻断。,IP Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0384,license_scope_unclear,许可范围不清,License Scope Unclear,risk,rights_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,许可范围不清，用于搜索过滤、降权或 active input 阻断。,License Scope Unclear,,,SAFETY_RESEARCH,candidate
TAG_RISK_0385,contract_restricted,合同受限,Contract Restricted,risk,rights_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,合同受限，用于搜索过滤、降权或 active input 阻断。,Contract Restricted,,,SAFETY_RESEARCH,candidate
TAG_RISK_0386,actor_face,演员脸,Actor Face,risk,identity_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,演员脸，用于搜索过滤、降权或 active input 阻断。,Actor Face,,,SAFETY_RESEARCH,candidate
TAG_RISK_0387,celebrity_face,明星脸,Celebrity Face,risk,identity_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,critical,明星脸，用于搜索过滤、降权或 active input 阻断。,Celebrity Face,,,SAFETY_RESEARCH,candidate
TAG_RISK_0388,minor_possible,疑似未成年人,Minor Possible,risk,identity_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,critical,疑似未成年人，用于搜索过滤、降权或 active input 阻断。,Minor Possible,,,SAFETY_RESEARCH,candidate
TAG_RISK_0389,voice_present,存在人声,Voice Present,risk,identity_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,存在人声，用于搜索过滤、降权或 active input 阻断。,Voice Present,,,SAFETY_RESEARCH,candidate
TAG_RISK_0390,voiceprint_risk,声纹风险,Voiceprint Risk,risk,identity_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,声纹风险，用于搜索过滤、降权或 active input 阻断。,Voiceprint Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0391,watermark,水印,Watermark,risk,brand_ui_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,水印，用于搜索过滤、降权或 active input 阻断。,Watermark,,,SAFETY_RESEARCH,candidate
TAG_RISK_0392,logo,Logo,Logo,risk,brand_ui_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,Logo，用于搜索过滤、降权或 active input 阻断。,Logo,,,SAFETY_RESEARCH,candidate
TAG_RISK_0393,trademark_visible,商标可见,Trademark Visible,risk,brand_ui_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,商标可见，用于搜索过滤、降权或 active input 阻断。,Trademark Visible,,,SAFETY_RESEARCH,candidate
TAG_RISK_0394,ui_overlay_risk,UI叠层风险,UI Overlay Risk,risk,brand_ui_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,UI叠层风险，用于搜索过滤、降权或 active input 阻断。,UI Overlay Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0395,hud_present,HUD存在,HUD Present,risk,brand_ui_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,HUD存在，用于搜索过滤、降权或 active input 阻断。,HUD Present,,,SAFETY_RESEARCH,candidate
TAG_RISK_0396,subtitle_burned_in,烧录字幕,Burned-in Subtitle,risk,brand_ui_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,烧录字幕，用于搜索过滤、降权或 active input 阻断。,Burned-in Subtitle,,,SAFETY_RESEARCH,candidate
TAG_RISK_0397,tutorial_overlay,教程覆盖层,Tutorial Overlay,risk,brand_ui_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,教程覆盖层，用于搜索过滤、降权或 active input 阻断。,Tutorial Overlay,,,SAFETY_RESEARCH,candidate
TAG_RISK_0398,source_unknown,来源未知,Unknown Source,risk,provenance_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,来源未知，用于搜索过滤、降权或 active input 阻断。,Unknown Source,,,SAFETY_RESEARCH,candidate
TAG_RISK_0399,scraped_social,疑似社媒抓取,Scraped Social,risk,provenance_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,疑似社媒抓取，用于搜索过滤、降权或 active input 阻断。,Scraped Social,,,SAFETY_RESEARCH,candidate
TAG_RISK_0400,leak_risk,泄露素材风险,Leak Risk,risk,provenance_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,critical,泄露素材风险，用于搜索过滤、降权或 active input 阻断。,Leak Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0401,c2pa_no_ai_flag,C2PA禁AI标记,C2PA No-AI Flag,risk,provenance_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,critical,C2PA禁AI标记，用于搜索过滤、降权或 active input 阻断。,C2PA No-AI Flag,,,SAFETY_RESEARCH,candidate
TAG_RISK_0402,gore,血腥,Gore,risk,content_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,血腥，用于搜索过滤、降权或 active input 阻断。,Gore,,,SAFETY_RESEARCH,candidate
TAG_RISK_0403,real_injury,真实伤害,Real Injury,risk,content_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,critical,真实伤害，用于搜索过滤、降权或 active input 阻断。,Real Injury,,,SAFETY_RESEARCH,candidate
